maintenance_id,asset_id,maintenance_type,started_at,completed_at,tool_replaced,source_event_id
MNT-TOOL-CNC-S01-L02-02-0000908,CNC-S01-L02-02,planned_tool_change,2026-08-13T22:10:00+09:00,2026-08-13T22:40:00+09:00,1,
MNT-TOOL-CNC-S04-L01-02-0000926,CNC-S04-L01-02,planned_tool_change,2026-08-13T22:10:00+09:00,2026-08-13T22:40:00+09:00,1,
MNT-TOOL-CNC-S02-L01-03-0000930,CNC-S02-L01-03,planned_tool_change,2026-08-13T23:30:00+09:00,2026-08-14T00:00:00+09:00,1,
MNT-TOOL-CNC-S02-L04-04-0000931,CNC-S02-L04-04,planned_tool_change,2026-08-13T23:50:00+09:00,2026-08-14T00:20:00+09:00,1,
MNT-TOOL-CNC-S01-L03-03-0000919,CNC-S01-L03-03,planned_tool_change,2026-08-14T00:50:00+09:00,2026-08-14T01:20:00+09:00,1,
MNT-TOOL-CNC-S02-L03-04-0000937,CNC-S02-L03-04,planned_tool_change,2026-08-14T01:50:00+09:00,2026-08-14T02:20:00+09:00,1,
MNT-TOOL-CNC-S01-L02-04-0000938,CNC-S01-L02-04,planned_tool_change,2026-08-14T02:10:00+09:00,2026-08-14T02:40:00+09:00,1,
MNT-TOOL-CNC-S03-L02-02-0000939,CNC-S03-L02-02,planned_tool_change,2026-08-14T02:30:00+09:00,2026-08-14T03:00:00+09:00,1,
MNT-TOOL-CNC-S04-L04-04-0000931,CNC-S04-L04-04,planned_tool_change,2026-08-14T02:50:00+09:00,2026-08-14T03:20:00+09:00,1,
MNT-TOOL-CNC-S03-L05-04-0000941,CNC-S03-L05-04,planned_tool_change,2026-08-14T03:10:00+09:00,2026-08-14T03:40:00+09:00,1,
MNT-TOOL-CNC-S03-L03-02-0000949,CNC-S03-L03-02,planned_tool_change,2026-08-14T08:50:00+09:00,2026-08-14T09:20:00+09:00,1,
MNT-TOOL-CNC-S03-L04-03-0000949,CNC-S03-L04-03,planned_tool_change,2026-08-14T12:50:00+09:00,2026-08-14T13:20:00+09:00,1,
MNT-EVT-18384db60124bb00-001,CMP-S01-L01-01,failure_recovery,2026-08-14T16:00:00+09:00,2026-08-14T23:00:00+09:00,0,EVT-18384db60124bb00-001
MNT-TOOL-CNC-S03-L05-03-0000971,CNC-S03-L05-03,planned_tool_change,2026-08-14T19:00:00+09:00,2026-08-14T19:30:00+09:00,1,
MNT-TOOL-CNC-S02-L03-03-0000984,CNC-S02-L03-03,planned_tool_change,2026-08-14T19:20:00+09:00,2026-08-14T19:50:00+09:00,1,
MNT-TOOL-CNC-S02-L02-03-0000981,CNC-S02-L02-03,planned_tool_change,2026-08-14T22:20:00+09:00,2026-08-14T22:50:00+09:00,1,
MNT-EVT-002d878c3cec7b9d-001,CNC-S01-L04-02,failure_recovery,2026-08-15T01:00:00+09:00,2026-08-15T05:00:00+09:00,0,EVT-002d878c3cec7b9d-001
MNT-EVT-c9adad2e4ee87cb0-001,CNC-S02-L04-03,failure_recovery,2026-08-15T11:10:00+09:00,2026-08-15T14:00:00+09:00,1,EVT-c9adad2e4ee87cb0-001
MNT-TOOL-CNC-S01-L05-04-0001038,CNC-S01-L05-04,planned_tool_change,2026-08-15T12:00:00+09:00,2026-08-15T12:30:00+09:00,1,
MNT-TOOL-CNC-S03-L01-02-0001039,CNC-S03-L01-02,planned_tool_change,2026-08-15T12:20:00+09:00,2026-08-15T12:50:00+09:00,1,
MNT-TOOL-CNC-S04-L05-04-0001029,CNC-S04-L05-04,planned_tool_change,2026-08-15T12:20:00+09:00,2026-08-15T12:50:00+09:00,1,
MNT-TOOL-CNC-S01-L03-01-0001043,CNC-S01-L03-01,planned_tool_change,2026-08-15T13:40:00+09:00,2026-08-15T14:10:00+09:00,1,
MNT-TOOL-CNC-S01-L03-02-0001057,CNC-S01-L03-02,planned_tool_change,2026-08-15T18:20:00+09:00,2026-08-15T18:50:00+09:00,1,
MNT-TOOL-CNC-S01-L04-01-0001058,CNC-S01-L04-01,planned_tool_change,2026-08-15T18:40:00+09:00,2026-08-15T19:10:00+09:00,1,
MNT-TOOL-CNC-S02-L02-01-0001042,CNC-S02-L02-01,planned_tool_change,2026-08-15T18:40:00+09:00,2026-08-15T19:10:00+09:00,1,
MNT-TOOL-CNC-S02-L04-01-0001058,CNC-S02-L04-01,planned_tool_change,2026-08-15T18:40:00+09:00,2026-08-15T19:10:00+09:00,1,
MNT-TOOL-CNC-S03-L02-04-0001061,CNC-S03-L02-04,planned_tool_change,2026-08-15T19:40:00+09:00,2026-08-15T20:10:00+09:00,1,
MNT-TOOL-CNC-S01-L02-03-0001063,CNC-S01-L02-03,planned_tool_change,2026-08-15T20:20:00+09:00,2026-08-15T20:50:00+09:00,1,
MNT-TOOL-CNC-S01-L04-04-0001058,CNC-S01-L04-04,planned_tool_change,2026-08-15T21:00:00+09:00,2026-08-15T21:30:00+09:00,1,
MNT-TOOL-CNC-S01-L05-02-0001065,CNC-S01-L05-02,planned_tool_change,2026-08-15T21:00:00+09:00,2026-08-15T21:30:00+09:00,1,
MNT-TOOL-CNC-S04-L01-04-0001065,CNC-S04-L01-04,planned_tool_change,2026-08-15T21:00:00+09:00,2026-08-15T21:30:00+09:00,1,
MNT-TOOL-CNC-S01-L01-04-0001049,CNC-S01-L01-04,planned_tool_change,2026-08-15T21:40:00+09:00,2026-08-15T22:10:00+09:00,1,
MNT-TOOL-CNC-S02-L05-04-0001069,CNC-S02-L05-04,planned_tool_change,2026-08-15T22:20:00+09:00,2026-08-15T22:50:00+09:00,1,
MNT-TOOL-CNC-S03-L01-04-0001069,CNC-S03-L01-04,planned_tool_change,2026-08-15T22:20:00+09:00,2026-08-15T22:50:00+09:00,1,
MNT-TOOL-CNC-S04-L05-01-0001039,CNC-S04-L05-01,planned_tool_change,2026-08-16T01:20:00+09:00,2026-08-16T01:50:00+09:00,1,
MNT-EVT-397909eb7f2bb218-001,CNC-S01-L04-03,failure_recovery,2026-08-16T02:00:00+09:00,2026-08-16T07:00:00+09:00,0,EVT-397909eb7f2bb218-001
MNT-TOOL-CNC-S04-L01-01-0001081,CNC-S04-L01-01,planned_tool_change,2026-08-16T02:20:00+09:00,2026-08-16T02:50:00+09:00,1,
MNT-TOOL-CNC-S04-L04-02-0001084,CNC-S04-L04-02,planned_tool_change,2026-08-16T03:20:00+09:00,2026-08-16T03:50:00+09:00,1,
MNT-TOOL-CNC-S04-L01-03-0001085,CNC-S04-L01-03,planned_tool_change,2026-08-16T03:40:00+09:00,2026-08-16T04:10:00+09:00,1,
MNT-TOOL-CNC-S04-L03-02-0001085,CNC-S04-L03-02,planned_tool_change,2026-08-16T03:40:00+09:00,2026-08-16T04:10:00+09:00,1,
MNT-TOOL-CNC-S04-L02-02-0001088,CNC-S04-L02-02,planned_tool_change,2026-08-16T04:40:00+09:00,2026-08-16T05:10:00+09:00,1,
MNT-TOOL-CNC-S04-L03-04-0001089,CNC-S04-L03-04,planned_tool_change,2026-08-16T05:00:00+09:00,2026-08-16T05:30:00+09:00,1,
MNT-TOOL-CNC-S01-L02-01-0001093,CNC-S01-L02-01,planned_tool_change,2026-08-16T06:20:00+09:00,2026-08-16T06:50:00+09:00,1,
MNT-TOOL-CNC-S02-L05-03-0001093,CNC-S02-L05-03,planned_tool_change,2026-08-16T06:20:00+09:00,2026-08-16T06:50:00+09:00,1,
MNT-TOOL-CNC-S01-L01-02-0001094,CNC-S01-L01-02,planned_tool_change,2026-08-16T06:40:00+09:00,2026-08-16T07:10:00+09:00,1,
MNT-TOOL-CNC-S04-L02-04-0001094,CNC-S04-L02-04,planned_tool_change,2026-08-16T06:40:00+09:00,2026-08-16T07:10:00+09:00,1,
MNT-TOOL-CNC-S02-L01-01-0001095,CNC-S02-L01-01,planned_tool_change,2026-08-16T07:00:00+09:00,2026-08-16T07:30:00+09:00,1,
MNT-TOOL-CNC-S02-L01-02-0001095,CNC-S02-L01-02,planned_tool_change,2026-08-16T07:00:00+09:00,2026-08-16T07:30:00+09:00,1,
MNT-TOOL-CNC-S02-L05-01-0001072,CNC-S02-L05-01,planned_tool_change,2026-08-16T07:20:00+09:00,2026-08-16T07:50:00+09:00,1,
MNT-TOOL-CNC-S02-L03-02-0001078,CNC-S02-L03-02,planned_tool_change,2026-08-16T08:20:00+09:00,2026-08-16T08:50:00+09:00,1,
MNT-TOOL-CNC-S01-L04-03-0001086,CNC-S01-L04-03,planned_tool_change,2026-08-16T09:00:00+09:00,2026-08-16T09:30:00+09:00,1,
MNT-TOOL-CNC-S02-L03-01-0001101,CNC-S02-L03-01,planned_tool_change,2026-08-16T09:00:00+09:00,2026-08-16T09:30:00+09:00,1,
MNT-TOOL-CNC-S03-L01-03-0001102,CNC-S03-L01-03,planned_tool_change,2026-08-16T09:20:00+09:00,2026-08-16T09:50:00+09:00,1,
MNT-TOOL-CNC-S01-L04-02-0001092,CNC-S01-L04-02,planned_tool_change,2026-08-16T10:00:00+09:00,2026-08-16T10:30:00+09:00,1,
MNT-TOOL-CNC-S02-L02-04-0001104,CNC-S02-L02-04,planned_tool_change,2026-08-16T10:00:00+09:00,2026-08-16T10:30:00+09:00,1,
MNT-TOOL-CNC-S03-L02-03-0001081,CNC-S03-L02-03,planned_tool_change,2026-08-16T10:20:00+09:00,2026-08-16T10:50:00+09:00,1,
MNT-TOOL-CNC-S04-L05-03-0001105,CNC-S04-L05-03,planned_tool_change,2026-08-16T10:20:00+09:00,2026-08-16T10:50:00+09:00,1,
MNT-TOOL-CNC-S03-L04-01-0001107,CNC-S03-L04-01,planned_tool_change,2026-08-16T11:00:00+09:00,2026-08-16T11:30:00+09:00,1,
MNT-TOOL-CNC-S03-L05-02-0001110,CNC-S03-L05-02,planned_tool_change,2026-08-16T12:00:00+09:00,2026-08-16T12:30:00+09:00,1,
MNT-TOOL-CNC-S04-L02-01-0001112,CNC-S04-L02-01,planned_tool_change,2026-08-16T12:40:00+09:00,2026-08-16T13:10:00+09:00,1,
MNT-TOOL-CNC-S04-L03-03-0001112,CNC-S04-L03-03,planned_tool_change,2026-08-16T12:40:00+09:00,2026-08-16T13:10:00+09:00,1,
MNT-TOOL-CNC-S01-L01-03-0001113,CNC-S01-L01-03,planned_tool_change,2026-08-16T13:00:00+09:00,2026-08-16T13:30:00+09:00,1,
MNT-TOOL-CNC-S01-L05-01-0001115,CNC-S01-L05-01,planned_tool_change,2026-08-16T13:40:00+09:00,2026-08-16T14:10:00+09:00,1,
MNT-TOOL-CNC-S03-L03-03-0001115,CNC-S03-L03-03,planned_tool_change,2026-08-16T13:40:00+09:00,2026-08-16T14:10:00+09:00,1,
MNT-TOOL-CNC-S03-L03-01-0001118,CNC-S03-L03-01,planned_tool_change,2026-08-16T14:40:00+09:00,2026-08-16T15:10:00+09:00,1,
MNT-TOOL-CNC-S01-L03-04-0001119,CNC-S01-L03-04,planned_tool_change,2026-08-16T15:00:00+09:00,2026-08-16T15:30:00+09:00,1,
MNT-TOOL-CNC-S02-L01-04-0001119,CNC-S02-L01-04,planned_tool_change,2026-08-16T15:00:00+09:00,2026-08-16T15:30:00+09:00,1,
MNT-TOOL-CNC-S03-L01-01-0001120,CNC-S03-L01-01,planned_tool_change,2026-08-16T15:20:00+09:00,2026-08-16T15:50:00+09:00,1,
MNT-TOOL-CNC-S03-L04-02-0001120,CNC-S03-L04-02,planned_tool_change,2026-08-16T15:20:00+09:00,2026-08-16T15:50:00+09:00,1,
MNT-TOOL-CNC-S02-L02-02-0001123,CNC-S02-L02-02,planned_tool_change,2026-08-16T16:20:00+09:00,2026-08-16T16:50:00+09:00,1,
MNT-TOOL-CNC-S02-L05-02-0001119,CNC-S02-L05-02,planned_tool_change,2026-08-16T17:00:00+09:00,2026-08-16T17:30:00+09:00,1,
MNT-TOOL-CNC-S03-L02-01-0001111,CNC-S03-L02-01,planned_tool_change,2026-08-16T17:20:00+09:00,2026-08-16T17:50:00+09:00,1,
MNT-TOOL-CNC-S04-L03-01-0001127,CNC-S04-L03-01,planned_tool_change,2026-08-16T17:40:00+09:00,2026-08-16T18:10:00+09:00,1,
MNT-TOOL-CNC-S04-L05-02-0001129,CNC-S04-L05-02,planned_tool_change,2026-08-16T18:20:00+09:00,2026-08-16T18:50:00+09:00,1,
MNT-EVT-d7dd84367be92279-001,CNC-S04-L04-01,failure_recovery,2026-08-16T19:00:00+09:00,2026-08-17T01:00:00+09:00,0,EVT-d7dd84367be92279-001
MNT-TOOL-CNC-S03-L05-04-0001134,CNC-S03-L05-04,planned_tool_change,2026-08-16T20:00:00+09:00,2026-08-16T20:30:00+09:00,1,
MNT-TOOL-CNC-S02-L04-04-0001135,CNC-S02-L04-04,planned_tool_change,2026-08-16T20:20:00+09:00,2026-08-16T20:50:00+09:00,1,
MNT-TOOL-CNC-S01-L05-03-0001137,CNC-S01-L05-03,planned_tool_change,2026-08-16T21:00:00+09:00,2026-08-16T21:30:00+09:00,1,
MNT-TOOL-CNC-S03-L03-04-0001115,CNC-S03-L03-04,planned_tool_change,2026-08-16T21:00:00+09:00,2026-08-16T21:30:00+09:00,1,
MNT-TOOL-CNC-S01-L03-03-0001125,CNC-S01-L03-03,planned_tool_change,2026-08-16T22:00:00+09:00,2026-08-16T22:30:00+09:00,1,
MNT-TOOL-CNC-S02-L01-03-0001143,CNC-S02-L01-03,planned_tool_change,2026-08-16T23:00:00+09:00,2026-08-16T23:30:00+09:00,1,
MNT-TOOL-CNC-S03-L05-01-0001134,CNC-S03-L05-01,planned_tool_change,2026-08-16T23:00:00+09:00,2026-08-16T23:30:00+09:00,1,
MNT-TOOL-CNC-S01-L01-01-0001145,CNC-S01-L01-01,planned_tool_change,2026-08-16T23:40:00+09:00,2026-08-17T00:10:00+09:00,1,
MNT-TOOL-CNC-S03-L04-04-0001145,CNC-S03-L04-04,planned_tool_change,2026-08-16T23:40:00+09:00,2026-08-17T00:10:00+09:00,1,
MNT-TOOL-CNC-S04-L04-03-0001147,CNC-S04-L04-03,planned_tool_change,2026-08-17T00:20:00+09:00,2026-08-17T00:50:00+09:00,1,
MNT-TOOL-CNC-S01-L02-02-0001132,CNC-S01-L02-02,planned_tool_change,2026-08-17T01:20:00+09:00,2026-08-17T01:50:00+09:00,1,
MNT-TOOL-CNC-S04-L04-01-0001132,CNC-S04-L04-01,planned_tool_change,2026-08-17T01:20:00+09:00,2026-08-17T01:50:00+09:00,1,
MNT-TOOL-CNC-S02-L03-04-0001153,CNC-S02-L03-04,planned_tool_change,2026-08-17T02:20:00+09:00,2026-08-17T02:50:00+09:00,1,
MNT-TOOL-CNC-S02-L04-02-0001134,CNC-S02-L04-02,planned_tool_change,2026-08-17T03:00:00+09:00,2026-08-17T03:30:00+09:00,1,
MNT-TOOL-CNC-S04-L02-03-0001159,CNC-S04-L02-03,planned_tool_change,2026-08-17T04:20:00+09:00,2026-08-17T04:50:00+09:00,1,
MNT-TOOL-CNC-S03-L03-02-0001158,CNC-S03-L03-02,planned_tool_change,2026-08-17T07:00:00+09:00,2026-08-17T07:30:00+09:00,1,
MNT-TOOL-CNC-S04-L01-02-0001169,CNC-S04-L01-02,planned_tool_change,2026-08-17T07:40:00+09:00,2026-08-17T08:10:00+09:00,1,
MNT-TOOL-CNC-S01-L02-04-0001173,CNC-S01-L02-04,planned_tool_change,2026-08-17T09:00:00+09:00,2026-08-17T09:30:00+09:00,1,
MNT-TOOL-CNC-S03-L02-02-0001188,CNC-S03-L02-02,planned_tool_change,2026-08-17T14:00:00+09:00,2026-08-17T14:30:00+09:00,1,
MNT-TOOL-CNC-S04-L04-04-0001181,CNC-S04-L04-04,planned_tool_change,2026-08-17T14:40:00+09:00,2026-08-17T15:10:00+09:00,1,
MNT-TOOL-CNC-S02-L03-03-0001187,CNC-S02-L03-03,planned_tool_change,2026-08-17T15:30:00+09:00,2026-08-17T16:00:00+09:00,1,
MNT-TOOL-CNC-S03-L04-03-0001176,CNC-S03-L04-03,planned_tool_change,2026-08-17T17:00:00+09:00,2026-08-17T17:30:00+09:00,1,
MNT-EVT-3c8cf76234a90adb-001,CNC-S01-L04-01,failure_recovery,2026-08-17T17:00:00+09:00,2026-08-17T23:00:00+09:00,0,EVT-3c8cf76234a90adb-001
MNT-EVT-418b91065f71a774-001,CNC-S02-L03-01,failure_recovery,2026-08-17T18:10:00+09:00,2026-08-17T22:00:00+09:00,1,EVT-418b91065f71a774-001
MNT-EVT-a46669fc50453e4c-001,CMP-S03-L01-01,failure_recovery,2026-08-17T18:00:00+09:00,2026-08-18T04:00:00+09:00,0,EVT-a46669fc50453e4c-001
MNT-EVT-2bdd5559fd617f4d-001,CNC-S02-L02-02,failure_recovery,2026-08-17T20:10:00+09:00,2026-08-17T22:00:00+09:00,1,EVT-2bdd5559fd617f4d-001
MNT-TOOL-CNC-S02-L02-03-0001197,CNC-S02-L02-03,planned_tool_change,2026-08-17T22:50:00+09:00,2026-08-17T23:20:00+09:00,1,
MNT-TOOL-CNC-S03-L05-03-0001207,CNC-S03-L05-03,planned_tool_change,2026-08-18T02:10:00+09:00,2026-08-18T02:40:00+09:00,1,
MNT-EVT-f0d2a1ebd5ad3f6d-001,CNC-S02-L05-04,failure_recovery,2026-08-18T05:00:00+09:00,2026-08-18T09:00:00+09:00,0,EVT-f0d2a1ebd5ad3f6d-001
MNT-TOOL-CNC-S01-L03-01-0001240,CNC-S01-L03-01,planned_tool_change,2026-08-18T07:50:00+09:00,2026-08-18T08:20:00+09:00,1,
MNT-TOOL-CNC-S04-L05-04-0001244,CNC-S04-L05-04,planned_tool_change,2026-08-18T12:30:00+09:00,2026-08-18T13:00:00+09:00,1,
MNT-TOOL-CNC-S03-L01-02-0001255,CNC-S03-L01-02,planned_tool_change,2026-08-18T12:50:00+09:00,2026-08-18T13:20:00+09:00,1,
MNT-TOOL-CNC-S04-L01-04-0001257,CNC-S04-L01-04,planned_tool_change,2026-08-18T13:30:00+09:00,2026-08-18T14:00:00+09:00,1,
MNT-TOOL-CNC-S03-L01-04-0001263,CNC-S03-L01-04,planned_tool_change,2026-08-18T15:30:00+09:00,2026-08-18T16:00:00+09:00,1,
MNT-TOOL-CNC-S01-L03-02-0001267,CNC-S01-L03-02,planned_tool_change,2026-08-18T16:50:00+09:00,2026-08-18T17:20:00+09:00,1,
MNT-TOOL-CNC-S02-L04-03-0001265,CNC-S02-L04-03,planned_tool_change,2026-08-18T18:30:00+09:00,2026-08-18T19:00:00+09:00,1,
MNT-TOOL-CNC-S02-L04-01-0001273,CNC-S02-L04-01,planned_tool_change,2026-08-18T18:50:00+09:00,2026-08-18T19:20:00+09:00,1,
MNT-TOOL-CNC-S01-L05-04-0001275,CNC-S01-L05-04,planned_tool_change,2026-08-18T19:30:00+09:00,2026-08-18T20:00:00+09:00,1,
MNT-TOOL-CNC-S02-L05-04-0001263,CNC-S02-L05-04,planned_tool_change,2026-08-18T19:30:00+09:00,2026-08-18T20:00:00+09:00,1,
MNT-TOOL-CNC-S01-L01-04-0001259,CNC-S01-L01-04,planned_tool_change,2026-08-18T20:10:00+09:00,2026-08-18T20:40:00+09:00,1,
MNT-TOOL-CNC-S03-L02-04-0001280,CNC-S03-L02-04,planned_tool_change,2026-08-18T21:10:00+09:00,2026-08-18T21:40:00+09:00,1,
MNT-TOOL-CNC-S01-L05-02-0001288,CNC-S01-L05-02,planned_tool_change,2026-08-18T23:50:00+09:00,2026-08-19T00:20:00+09:00,1,
MNT-TOOL-CNC-S04-L01-03-0001288,CNC-S04-L01-03,planned_tool_change,2026-08-18T23:50:00+09:00,2026-08-19T00:20:00+09:00,1,
MNT-TOOL-CNC-S04-L05-01-0001249,CNC-S04-L05-01,planned_tool_change,2026-08-18T23:50:00+09:00,2026-08-19T00:20:00+09:00,1,
MNT-TOOL-CNC-S04-L03-02-0001290,CNC-S04-L03-02,planned_tool_change,2026-08-19T00:30:00+09:00,2026-08-19T01:00:00+09:00,1,
MNT-EVT-0275d75fcb49cd7b-001,CNC-S01-L02-04,failure_recovery,2026-08-19T02:00:00+09:00,2026-08-19T06:00:00+09:00,0,EVT-0275d75fcb49cd7b-001
MNT-TOOL-CNC-S02-L02-01-0001280,CNC-S02-L02-01,planned_tool_change,2026-08-19T02:30:00+09:00,2026-08-19T03:00:00+09:00,1,
MNT-TOOL-CNC-S01-L04-04-0001291,CNC-S01-L04-04,planned_tool_change,2026-08-19T03:10:00+09:00,2026-08-19T03:40:00+09:00,1,
MNT-TOOL-CNC-S01-L01-03-0001302,CNC-S01-L01-03,planned_tool_change,2026-08-19T04:30:00+09:00,2026-08-19T05:00:00+09:00,1,
MNT-TOOL-CNC-S04-L01-01-0001303,CNC-S04-L01-01,planned_tool_change,2026-08-19T04:50:00+09:00,2026-08-19T05:20:00+09:00,1,
MNT-TOOL-CNC-S04-L02-02-0001304,CNC-S04-L02-02,planned_tool_change,2026-08-19T05:10:00+09:00,2026-08-19T05:40:00+09:00,1,
MNT-EVT-ce850ef276bca16b-001,CNC-S04-L04-03,failure_recovery,2026-08-19T05:10:00+09:00,2026-08-19T10:00:00+09:00,1,EVT-ce850ef276bca16b-001
MNT-TOOL-CNC-S01-L02-01-0001305,CNC-S01-L02-01,planned_tool_change,2026-08-19T05:30:00+09:00,2026-08-19T06:00:00+09:00,1,
MNT-TOOL-CNC-S01-L04-02-0001295,CNC-S01-L04-02,planned_tool_change,2026-08-19T06:10:00+09:00,2026-08-19T06:40:00+09:00,1,
MNT-TOOL-CNC-S03-L03-03-0001307,CNC-S03-L03-03,planned_tool_change,2026-08-19T06:10:00+09:00,2026-08-19T06:40:00+09:00,1,
MNT-TOOL-CNC-S03-L02-03-0001285,CNC-S03-L02-03,planned_tool_change,2026-08-19T06:50:00+09:00,2026-08-19T07:20:00+09:00,1,
MNT-TOOL-CNC-S01-L03-04-0001310,CNC-S01-L03-04,planned_tool_change,2026-08-19T07:10:00+09:00,2026-08-19T07:40:00+09:00,1,
MNT-TOOL-CNC-S01-L04-03-0001296,CNC-S01-L04-03,planned_tool_change,2026-08-19T07:30:00+09:00,2026-08-19T08:00:00+09:00,1,
MNT-TOOL-CNC-S02-L01-01-0001312,CNC-S02-L01-01,planned_tool_change,2026-08-19T07:50:00+09:00,2026-08-19T08:20:00+09:00,1,
MNT-TOOL-CNC-S02-L05-01-0001289,CNC-S02-L05-01,planned_tool_change,2026-08-19T08:10:00+09:00,2026-08-19T08:40:00+09:00,1,
MNT-EVT-67211e509de4b761-001,CNC-S03-L05-04,failure_recovery,2026-08-19T08:00:00+09:00,2026-08-19T10:00:00+09:00,0,EVT-67211e509de4b761-001
MNT-TOOL-CNC-S01-L02-03-0001314,CNC-S01-L02-03,planned_tool_change,2026-08-19T08:30:00+09:00,2026-08-19T09:00:00+09:00,1,
MNT-TOOL-CNC-S02-L05-03-0001315,CNC-S02-L05-03,planned_tool_change,2026-08-19T08:50:00+09:00,2026-08-19T09:20:00+09:00,1,
MNT-TOOL-CNC-S02-L05-02-0001310,CNC-S02-L05-02,planned_tool_change,2026-08-19T09:10:00+09:00,2026-08-19T09:40:00+09:00,1,
MNT-TOOL-CNC-S03-L01-03-0001316,CNC-S03-L01-03,planned_tool_change,2026-08-19T09:10:00+09:00,2026-08-19T09:40:00+09:00,1,
MNT-TOOL-CNC-S04-L03-04-0001318,CNC-S04-L03-04,planned_tool_change,2026-08-19T09:50:00+09:00,2026-08-19T10:20:00+09:00,1,
MNT-TOOL-CNC-S04-L02-01-0001322,CNC-S04-L02-01,planned_tool_change,2026-08-19T11:10:00+09:00,2026-08-19T11:40:00+09:00,1,
MNT-TOOL-CNC-S01-L04-01-0001307,CNC-S01-L04-01,planned_tool_change,2026-08-19T12:10:00+09:00,2026-08-19T12:40:00+09:00,1,
MNT-TOOL-CNC-S02-L02-04-0001329,CNC-S02-L02-04,planned_tool_change,2026-08-19T13:30:00+09:00,2026-08-19T14:00:00+09:00,1,
MNT-TOOL-CNC-S02-L04-04-0001329,CNC-S02-L04-04,planned_tool_change,2026-08-19T13:30:00+09:00,2026-08-19T14:00:00+09:00,1,
MNT-TOOL-CNC-S02-L01-02-0001331,CNC-S02-L01-02,planned_tool_change,2026-08-19T14:10:00+09:00,2026-08-19T14:40:00+09:00,1,
MNT-TOOL-CNC-S04-L04-02-0001331,CNC-S04-L04-02,planned_tool_change,2026-08-19T14:10:00+09:00,2026-08-19T14:40:00+09:00,1,
MNT-TOOL-CNC-S03-L03-01-0001333,CNC-S03-L03-01,planned_tool_change,2026-08-19T14:50:00+09:00,2026-08-19T15:20:00+09:00,1,
MNT-EVT-3c227d4d1e1996c6-001,CMP-S03-L04-01,failure_recovery,2026-08-19T15:00:00+09:00,2026-08-20T01:00:00+09:00,0,EVT-3c227d4d1e1996c6-001
MNT-TOOL-CNC-S03-L05-01-0001325,CNC-S03-L05-01,planned_tool_change,2026-08-19T15:10:00+09:00,2026-08-19T15:40:00+09:00,1,
MNT-TOOL-CNC-S02-L03-02-0001314,CNC-S02-L03-02,planned_tool_change,2026-08-19T15:30:00+09:00,2026-08-19T16:00:00+09:00,1,
MNT-TOOL-CNC-S03-L01-01-0001335,CNC-S03-L01-01,planned_tool_change,2026-08-19T15:30:00+09:00,2026-08-19T16:00:00+09:00,1,
MNT-TOOL-CNC-S04-L03-01-0001339,CNC-S04-L03-01,planned_tool_change,2026-08-19T16:50:00+09:00,2026-08-19T17:20:00+09:00,1,
MNT-TOOL-CNC-S04-L05-03-0001340,CNC-S04-L05-03,planned_tool_change,2026-08-19T17:10:00+09:00,2026-08-19T17:40:00+09:00,1,
MNT-TOOL-CNC-S03-L04-04-0001341,CNC-S03-L04-04,planned_tool_change,2026-08-19T17:30:00+09:00,2026-08-19T18:00:00+09:00,1,
MNT-TOOL-CNC-S01-L01-02-0001343,CNC-S01-L01-02,planned_tool_change,2026-08-19T18:10:00+09:00,2026-08-19T18:40:00+09:00,1,
MNT-TOOL-CNC-S04-L02-04-0001344,CNC-S04-L02-04,planned_tool_change,2026-08-19T18:30:00+09:00,2026-08-19T19:00:00+09:00,1,
MNT-TOOL-CNC-S03-L04-02-0001347,CNC-S03-L04-02,planned_tool_change,2026-08-19T19:30:00+09:00,2026-08-19T20:00:00+09:00,1,
MNT-TOOL-CNC-S04-L05-02-0001348,CNC-S04-L05-02,planned_tool_change,2026-08-19T19:50:00+09:00,2026-08-19T20:20:00+09:00,1,
MNT-TOOL-CNC-S02-L01-03-0001349,CNC-S02-L01-03,planned_tool_change,2026-08-19T20:10:00+09:00,2026-08-19T20:40:00+09:00,1,
MNT-TOOL-CNC-S03-L05-02-0001349,CNC-S03-L05-02,planned_tool_change,2026-08-19T20:10:00+09:00,2026-08-19T20:40:00+09:00,1,
MNT-TOOL-CNC-S03-L04-01-0001352,CNC-S03-L04-01,planned_tool_change,2026-08-19T21:10:00+09:00,2026-08-19T21:40:00+09:00,1,
MNT-TOOL-CNC-S01-L05-01-0001355,CNC-S01-L05-01,planned_tool_change,2026-08-19T22:10:00+09:00,2026-08-19T22:40:00+09:00,1,
MNT-TOOL-CNC-S01-L02-02-0001342,CNC-S01-L02-02,planned_tool_change,2026-08-19T23:50:00+09:00,2026-08-20T00:20:00+09:00,1,
MNT-TOOL-CNC-S03-L02-01-0001345,CNC-S03-L02-01,planned_tool_change,2026-08-19T23:50:00+09:00,2026-08-20T00:20:00+09:00,1,
MNT-TOOL-CNC-S01-L05-03-0001361,CNC-S01-L05-03,planned_tool_change,2026-08-20T00:10:00+09:00,2026-08-20T00:40:00+09:00,1,
MNT-TOOL-CNC-S03-L05-04-0001356,CNC-S03-L05-04,planned_tool_change,2026-08-20T00:30:00+09:00,2026-08-20T01:00:00+09:00,1,
MNT-TOOL-CNC-S02-L01-04-0001365,CNC-S02-L01-04,planned_tool_change,2026-08-20T01:30:00+09:00,2026-08-20T02:00:00+09:00,1,
